
========> The following is the setup for this run:

2021_7_29_15_18_34_data_cifar10_arch_conv2_init_kaimingn_GPUs_1_minib_60_opt_Adam_lr_0.0002_lrpolicy_constant_lr_ep_1

arch: conv2
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 60
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: Adam
epochs: 1
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0
lr: 0.0002
lr_policy: constant_lr
warmup_length: 0
lr_gamma: 0.0
lr_steps: 0
lowest_lr: 0.0001
scale_coslr: 1
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.0
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_conv2_train
logterminal: True
save_stages: False
gpu_idx: ['0']
local_rank: 0
channels_last: False
prepruned_model: False
pruning_strategy: lottery
percent: 0
initial_stage: 0
stages: 1
local_prune: False
prune_bias: False
prune_bn: False
local_quant: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 34913.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['0'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 0 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., conv2, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  10/ 834] | Time(avg): 0.79 | Speed: (pics/sec):   761
Curr loss: 1.3723 | Avg loss: 1.3092 | Prec@1(avg) 53.92 % | Prec@5(avg) 93.29 %

Validation: Epoch: [ 1/ 1] | Seen data: [  90/ 167] | Time(avg): 0.07 | Speed: (pics/sec):  8470
Curr loss: 1.4790 | Avg loss: 1.3127 | Prec@1(avg) 53.63 % | Prec@5(avg) 93.20 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 100/ 167] | Time(avg): 0.07 | Speed: (pics/sec):  9053
Curr loss: 1.1450 | Avg loss: 1.3195 | Prec@1(avg) 53.48 % | Prec@5(avg) 93.18 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 110/ 167] | Time(avg): 0.06 | Speed: (pics/sec):  9533
Curr loss: 1.3440 | Avg loss: 1.3200 | Prec@1(avg) 53.44 % | Prec@5(avg) 93.20 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 120/ 167] | Time(avg): 0.06 | Speed: (pics/sec): 10045
Curr loss: 1.2048 | Avg loss: 1.3231 | Prec@1(avg) 53.22 % | Prec@5(avg) 93.07 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 130/ 167] | Time(avg): 0.06 | Speed: (pics/sec): 10474
Curr loss: 1.3779 | Avg loss: 1.3186 | Prec@1(avg) 53.32 % | Prec@5(avg) 93.13 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 140/ 167] | Time(avg): 0.05 | Speed: (pics/sec): 11001
Curr loss: 1.2524 | Avg loss: 1.3203 | Prec@1(avg) 53.08 % | Prec@5(avg) 93.08 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 150/ 167] | Time(avg): 0.05 | Speed: (pics/sec): 11532
Curr loss: 1.3517 | Avg loss: 1.3196 | Prec@1(avg) 53.07 % | Prec@5(avg) 93.18 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 160/ 167] | Time(avg): 0.05 | Speed: (pics/sec): 12049
Curr loss: 1.0567 | Avg loss: 1.3182 | Prec@1(avg) 53.14 % | Prec@5(avg) 93.15 %

