
========> The following is the setup for this run:

2021_7_29_15_20_24_data_cifar10_arch_conv2_init_kaimingn_GPUs_1_minib_60_opt_Adam_lr_0.0002_lrpolicy_constant_lr_ep_1

arch: conv2
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 60
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: Adam
epochs: 1
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0
lr: 0.0002
lr_policy: constant_lr
warmup_length: 0
lr_gamma: 0.0
lr_steps: 0
lowest_lr: 0.0001
scale_coslr: 1
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.0
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_conv2_train
logterminal: True
save_stages: False
gpu_idx: ['4']
local_rank: 0
channels_last: False
prepruned_model: False
pruning_strategy: lottery
percent: 0
initial_stage: 0
stages: 1
local_prune: False
prune_bias: False
prune_bn: False
local_quant: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 35195.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['4'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 4 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., conv2, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  10/ 834] | Time(avg): 0.86 | Speed: (pics/sec):   694
Curr loss: 1.3316 | Avg loss: 1.2886 | Prec@1(avg) 54.40 % | Prec@5(avg) 93.83 %

Validation: Epoch: [ 1/ 1] | Seen data: [  90/ 167] | Time(avg): 0.07 | Speed: (pics/sec):  8459
Curr loss: 1.4276 | Avg loss: 1.2877 | Prec@1(avg) 54.52 % | Prec@5(avg) 93.87 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 100/ 167] | Time(avg): 0.07 | Speed: (pics/sec):  9067
Curr loss: 1.1543 | Avg loss: 1.2913 | Prec@1(avg) 54.23 % | Prec@5(avg) 93.87 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 110/ 167] | Time(avg): 0.06 | Speed: (pics/sec):  9599
Curr loss: 1.3636 | Avg loss: 1.2894 | Prec@1(avg) 54.17 % | Prec@5(avg) 93.92 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 120/ 167] | Time(avg): 0.06 | Speed: (pics/sec): 10058
Curr loss: 1.1840 | Avg loss: 1.2947 | Prec@1(avg) 53.83 % | Prec@5(avg) 93.92 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 130/ 167] | Time(avg): 0.06 | Speed: (pics/sec): 10536
Curr loss: 1.3225 | Avg loss: 1.2917 | Prec@1(avg) 53.94 % | Prec@5(avg) 93.99 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 140/ 167] | Time(avg): 0.05 | Speed: (pics/sec): 11053
Curr loss: 1.1888 | Avg loss: 1.2935 | Prec@1(avg) 53.81 % | Prec@5(avg) 93.96 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 150/ 167] | Time(avg): 0.05 | Speed: (pics/sec): 11587
Curr loss: 1.2313 | Avg loss: 1.2913 | Prec@1(avg) 54.03 % | Prec@5(avg) 93.98 %

Validation: Epoch: [ 1/ 1] | Seen data: [ 160/ 167] | Time(avg): 0.05 | Speed: (pics/sec): 12100
Curr loss: 0.9991 | Avg loss: 1.2908 | Prec@1(avg) 53.98 % | Prec@5(avg) 93.99 %

